Abandono,Gender,Age,High_School_GPA,Language_Level,Toefl
0,1,18,93.642,8,617
0,0,18,94,8,667
0,1,17,93.928,7,560
0,0,20,93.857,8,640
0,1,19,78.697,5,490
0,0,18,86.833,7,563
0,0,18,84.928,6,537
0,0,17,89.976,7,590
0,1,18,83.976,7,567
0,0,17,82.85,5,497
0,0,18,82,6,540
0,0,18,85.35,7,573
0,0,19,91.119,7,563
0,1,18,84.5,7,550
0,0,18,90.976,5,503
0,0,18,91.928,8,603
0,0,18,85.476,6,540
0,1,19,84.976,7,553
0,0,18,96.285,8,620
0,1,18,81.07,4,470
0,1,18,87.619,6,537
0,1,17,79.85,6,533
0,0,18,81.5,6,530
0,1,18,87.97,7,597
0,1,18,86.952,6,533
0,1,19,77.6,4,460
0,0,19,88.666,8,613
0,0,17,83.54,4,453
0,0,19,81.047,7,550
0,0,18,85.92,8,610
0,1,18,77.16,6,533
0,1,19,75.38,7,557
0,1,19,83.119,8,603
0,1,19,84.309,8,633
0,1,18,75.42,4,470
0,1,17,84.59,7,590
0,1,18,97,8,633
0,0,18,94.571,8,610
0,0,18,86.476,7,587
0,0,17,89.142,8,623
0,0,19,91.857,8,607
0,0,18,91.952,7,580
0,0,18,86.333,6,543
0,0,18,88.19,7,553
0,1,19,91.523,8,663
0,1,18,87.761,8,603
0,0,19,95.836,8,660
0,1,18,88.163,8,647
0,0,18,90.5,7,563
0,1,19,81.32,7,567
0,0,18,88.69,7,567
0,0,19,95.38,8,657
0,0,19,84.21,5,513
0,0,18,98.163,8,627
0,0,18,92.238,8,663
0,0,18,80.714,5,487
0,1,18,86.591,8,633
0,1,18,76.42,6,547
0,0,18,92.928,8,663
0,0,19,83.619,7,563
1,0,18,92.476,8,637
0,0,19,85.214,8,643
0,1,18,85.357,8,633
0,0,18,91,8,663
0,0,18,89.738,7,593
0,0,19,93.88,8,613
0,0,18,91.357,7,587
0,0,18,85.619,6,540
0,0,18,81.11,6,537
0,0,18,81.78,7,583
0,0,18,79.35,7,553
0,0,18,87.261,8,633
0,0,18,86.785,7,590
0,0,18,89.142,6,547
0,1,18,80.61,7,597
0,1,18,96.367,8,627
0,0,18,82.21,7,563
0,0,18,85.142,7,597
0,0,19,80.38,7,590
0,1,18,82.83,7,567
0,0,19,84.39,8,613
0,1,18,91.333,8,620
0,1,18,90.071,7,563
0,0,18,87.785,8,640
0,1,18,89.738,8,613
0,1,19,83.071,8,620
0,0,19,81.952,8,603
0,1,19,81.8,7,553
0,1,18,81.452,7,593
0,1,19,80.8,6,527
0,1,18,82.571,8,623
0,1,18,96.119,8,637
0,1,18,81.54,7,570
0,0,18,89.755,7,597
0,0,18,88.766,8,607
0,0,18,88.095,7,563
0,1,18,93.38,8,610
0,1,18,81.976,8,617
0,0,19,88.19,7,550
0,0,18,91.5,8,663
0,0,19,96.857,8,610
0,1,19,78.26,8,610
0,0,18,84.595,8,600
0,1,19,84.547,7,587
0,0,18,88.785,8,620
0,1,18,85.809,8,623
0,1,18,75.75,6,547
0,0,19,80.238,7,563
0,1,18,79.45,5,480
0,0,19,79.26,6,533
0,1,18,96.214,8,647
0,0,18,90.095,8,643
0,1,18,91.476,8,627
0,1,18,86.357,8,617
0,1,19,92.38,8,603
0,0,18,96.095,8,650
0,0,19,92.333,7,563
0,0,18,85.309,8,637
0,1,19,82.595,7,577
0,0,18,91.5,7,560
0,0,19,82.142,7,557
0,0,19,78.16,5,483
0,0,19,80.33,7,570
0,1,18,85.047,6,540
0,0,18,78.38,7,583
0,1,19,79.833,6,547
0,0,19,84.61,7,593
0,0,19,86.57,7,563
0,1,18,78.45,5,503
0,1,19,79.71,7,580
0,1,18,77.43,7,593
0,0,18,80.97,5,513
0,0,18,81.333,7,577
0,0,19,79.33,5,513
0,1,18,86.224,7,597
0,1,19,79.25,7,567
0,1,19,83.8,8,613
0,0,19,84.404,7,573
0,1,18,79.071,6,543
0,1,19,79.35,7,573
0,1,18,82.69,7,557
0,0,19,83.571,6,523
0,1,18,85.476,8,640
0,1,19,84.3,6,543
0,1,18,77.7,8,630
0,1,19,79.55,8,607
0,1,18,77.64,7,560
0,0,19,86.738,8,630
0,0,18,78,6,520
0,1,19,83.071,8,610
0,0,19,87.976,7,573
0,0,17,81.92,5,503
0,1,18,77.71,7,587
0,1,19,83.166,8,613
0,1,18,90.69,8,643
0,0,18,87.928,4,473
0,0,18,83.09,6,533
0,0,18,78.04,4,433
0,0,18,82.76,8,600
0,1,20,76.97,6,537
0,0,18,85.666,8,600
0,0,18,78.32,7,590
0,0,19,78.97,8,613
0,1,18,79.26,8,623
0,0,18,84.47,7,570
0,1,18,80.404,7,557
0,1,18,76.17,5,500
0,0,18,81.02,7,583
0,1,18,80.15,6,530
0,1,18,81.38,7,567
0,0,18,82.833,7,590
0,0,19,77.19,4,470
0,1,18,84.523,8,600
0,0,19,80.5,7,553
0,1,19,80.69,5,517
0,0,18,80.19,7,567
0,1,19,80.92,7,587
0,1,18,80.47,7,593
0,0,18,80.32,7,580
0,1,19,84.738,7,567
0,1,18,76.73,7,560
0,0,19,85.71,7,590
0,1,18,79.92,6,540
0,1,17,79.87,7,557
0,0,19,76.2,4,430
0,0,17,80.07,5,517
0,1,19,81.82,6,547
0,1,18,75.95,6,547
0,1,19,77.88,7,553
0,1,18,96.404,8,627
0,1,19,86.238,7,587
0,1,18,91.404,8,607
0,1,18,82.88,7,567
0,0,18,88.595,6,537
1,0,18,81.04,4,463
0,1,18,81.833,6,543
0,1,18,77.87,7,580
0,0,18,88.309,7,567
0,1,19,87.476,7,583
0,1,21,78.357,8,637
0,1,22,90.5,8,650
1,1,19,90.959,7,583
0,0,20,77.66,6,537
1,0,19,84.162,8,610
0,0,19,91.071,7,577
1,1,20,86.547,7,570
0,1,20,82.12,8,630
0,0,19,80.5,8,626
0,1,19,89,8,630
0,1,19,86.523,8,633
0,0,19,82.19,8,630
0,1,18,85.023,7,587
0,1,19,94.047,8,627
0,1,19,90.357,7,597
0,1,19,90.591,8,670
0,1,19,87.324,7,580
0,1,19,95.976,8,647
0,1,18,85.095,8,637
0,1,18,87.071,8,633
0,0,18,95.88,8,657
0,0,18,94.047,8,653
0,0,19,94.51,7,577
1,0,19,94.833,7,567
0,1,18,84.666,8,600
0,0,18,81.5,7,593
0,1,18,87.38,8,630
0,1,18,90.571,8,633
0,0,18,94.309,8,607
0,0,18,88.333,6,537
0,0,18,95.8,7,597
0,0,18,86.833,7,597
0,1,18,86.119,7,583
0,1,19,90.547,8,623
0,1,18,90.452,8,627
0,1,18,91.571,7,593
0,1,19,83.16,8,603
0,0,18,91.551,8,623
0,0,18,81.69,7,593
0,0,18,95.04,8,670
0,0,18,91.666,8,600
0,0,19,96.119,8,647
0,0,18,87.404,8,610
0,1,19,91.88,8,620
0,0,19,91.472,7,580
0,0,18,87.738,8,630
0,1,19,92.19,8,643
0,0,18,87.142,8,613
0,1,19,82.119,7,583
0,1,19,88.547,8,663
0,1,18,98.166,8,627
0,1,18,85.261,8,647
0,0,18,94.19,8,603
0,1,18,80.19,7,597
0,0,18,96.261,8,630
0,1,18,91.642,8,607
0,0,18,85.216,6,543
0,1,19,89.047,8,627
0,0,17,91.476,7,587
0,0,19,93.595,8,637
0,0,18,78.12,7,560
0,1,18,95.952,8,657
0,0,18,94.452,7,593
0,0,18,91.404,8,647
0,0,19,95.404,8,677
0,0,18,88.595,7,570
0,0,18,95.28,8,617
0,1,18,92.928,8,617
0,0,18,86,7,550
0,1,18,93.326,8,673
0,0,19,95.071,7,590
0,0,19,94.214,8,617
1,0,19,92.5,8,603
0,0,19,90.095,7,560
0,0,19,98,8,627
0,0,19,83.38,8,603
0,1,19,80.69,7,557
0,1,19,87.261,8,620
0,1,19,80.36,7,577
0,1,19,77.46,7,597
0,1,19,89.738,8,643
0,0,18,84.619,8,623
0,1,19,96.285,8,613
0,1,19,86.452,7,560
0,1,18,93.952,8,657
0,0,18,81.11,7,577
0,1,19,87.632,8,657
0,0,18,93.595,7,583
0,1,18,96.591,8,670
0,0,18,93.333,8,607
0,1,19,82.238,8,603
1,0,18,95.2,8,620
0,1,19,94.142,8,623
0,1,19,91,8,633
0,0,18,89.19,7,580
0,0,18,77.69,7,560
0,0,19,91.309,7,583
0,1,19,80.78,7,567
0,0,18,89.595,8,610
0,1,18,89,7,593
0,1,18,83.571,7,573
0,1,19,85.04,8,637
0,1,19,86.047,8,663
0,0,19,85.952,7,577
0,1,19,82.095,8,607
0,1,19,83.916,7,550
0,1,19,91.69,8,663
0,0,18,80.6,8,607
0,0,19,87.785,7,593
0,0,19,82.45,8,620
0,1,19,83.33,8,623
0,1,19,81.09,8,613
0,1,19,83.35,7,567
0,1,18,92.904,8,630
0,0,18,84.285,7,577
0,0,19,90.571,8,643
0,0,19,91.452,6,540
0,1,19,88.333,8,623
0,1,19,80,7,567
0,0,18,78.952,7,597
1,0,18,79.06,7,560
0,1,18,84.02,8,610
0,1,19,82.166,6,537
0,0,19,87.476,8,610
0,1,19,82,8,640
0,1,18,83.47,8,640
0,0,19,94.761,7,573
0,0,19,93.047,8,600
0,0,19,95.357,8,610
0,0,18,87.238,7,560
0,1,19,89.785,8,607
0,1,19,82.904,8,623
0,0,19,87.54,8,633
0,1,18,75.97,7,587
0,1,19,84.59,7,580
0,1,19,85.69,7,583
0,1,18,95.142,8,630
0,0,18,89.571,7,577
0,0,18,91.69,6,543
0,1,19,88.404,8,640
0,1,19,85.571,8,617
0,1,18,83.88,8,620
0,0,19,86.071,7,583
0,1,19,82.19,7,573
0,0,18,97.69,8,623
0,0,18,89.547,8,623
0,1,19,86.357,8,643
0,0,19,82.92,8,600
0,0,18,91.642,8,610
0,1,18,94.047,8,600
0,1,18,88.17,6,547
0,0,19,88.547,6,527
0,0,19,80.35,7,570
0,1,18,90.952,8,607
0,1,19,88.547,7,593
0,0,18,85.333,7,597
0,0,18,85.571,7,573
1,0,19,82.833,7,560
0,0,19,84.666,7,573
0,0,18,84.333,8,607
0,0,18,91.761,8,620
1,0,19,89.023,7,583
0,0,18,84.57,7,583
0,0,18,94.523,8,600
0,1,18,89.57,8,620
0,1,18,89.755,8,657
0,1,18,88.142,7,593
0,0,18,91.452,8,600
0,0,18,89.428,8,620
0,0,19,92.5,8,613
0,0,18,92.595,8,617
0,0,19,89.261,8,610
0,0,19,87.357,7,563
0,0,18,85,7,557
0,1,18,85.976,8,637
0,1,18,86.166,7,580
0,1,19,85,8,600
0,1,19,86.309,8,613
0,1,18,82.09,6,540
0,1,18,80.111,8,603
0,1,19,81.321,7,550
0,1,18,81.59,7,573
0,1,18,81.738,7,577
0,0,18,94.428,8,613
0,1,19,89.071,7,573
0,0,19,86.428,7,567
0,0,18,85.428,7,553
0,0,18,79.95,8,640
0,1,19,86.809,7,580
0,1,18,90.595,8,610
0,0,18,90.642,7,577
0,1,19,77.73,8,600
0,1,18,87.476,6,543
0,1,18,86.642,8,613
0,1,18,82.97,8,620
0,1,19,76.28,7,573
1,0,19,83.238,7,557
0,1,18,80.21,7,557
0,1,18,80.11,8,623
0,1,18,77.95,5,497
0,1,18,76.88,6,537
0,1,19,83.119,6,540
0,0,19,90.69,8,637
0,0,18,83.357,7,573
0,1,18,77.21,5,513
0,1,18,79.52,6,523
0,1,19,82.73,7,577
0,0,18,87.928,8,653
0,1,18,82.57,7,563
0,1,19,80.9,8,603
0,0,18,90.452,8,617
0,0,18,81.54,8,643
0,1,18,85.69,8,613
0,0,19,82.47,8,647
0,0,18,87.69,7,590
0,1,19,92.5,7,587
0,1,19,82.19,7,597
0,1,19,80.42,8,670
0,1,18,77.66,7,557
0,0,19,89.69,7,583
0,1,18,83.785,8,607
0,0,19,82.64,7,593
0,0,19,94.595,8,610
0,1,19,79.92,7,593
0,0,19,86.785,8,610
0,0,19,87.88,7,567
0,0,19,87.285,7,577
0,0,18,92.38,7,580
0,0,18,90.976,7,563
0,0,18,89.333,7,590
0,0,19,86.166,6,533
0,1,18,81.277,8,627
0,0,19,90.833,7,577
0,1,18,83.761,8,620
0,1,19,84.833,7,583
0,1,19,90.261,7,580
0,1,18,88.19,8,647
0,1,19,90.904,7,567
0,0,18,88.738,7,560
0,0,18,92.261,7,587
0,1,18,82.761,8,670
0,1,18,82.9,7,590
0,1,18,90.404,8,667
0,1,18,82.16,7,593
0,1,19,81.047,8,617
0,0,18,87.428,8,643
0,0,18,77.095,8,613
0,0,18,91.809,7,577
0,1,19,89.285,8,677
1,0,18,82.94,7,590
0,0,18,85,8,657
0,1,18,84.642,8,650
0,0,19,92.833,7,580
0,0,19,85.547,7,583
0,0,18,94.095,8,633
1,0,19,89.91,8,600
1,1,19,76.52,8,623
0,1,18,85.38,7,590
1,1,18,85.5,7,583
0,1,19,80.119,8,613
0,1,19,77.4,7,590
0,1,18,93.404,8,603
0,1,19,94.714,8,637
0,1,18,83.119,8,647
0,1,18,76.65,8,623
0,1,19,79.54,7,580
0,0,18,83.214,8,620
0,0,19,80.952,8,620
0,1,18,85.95,8,650
0,1,19,80.976,8,633
1,1,19,81.42,8,637
0,1,18,85.833,7,590
0,1,19,88.166,8,620
0,1,18,79.9,8,670
0,1,19,83.928,8,623
0,1,19,84.47,8,633
0,1,19,77.78,6,527
0,0,19,90.476,8,617
0,1,19,78.42,6,527
0,1,18,82.47,7,580
0,1,18,79.95,7,593
0,1,19,82,8,600
0,1,19,85.261,8,603
0,1,19,89.95,8,610
0,1,19,76.9,8,607
0,1,19,81.166,7,597
0,0,19,85.595,6,523
0,0,18,83.54,6,540
0,1,18,80.88,7,567
0,1,18,88.476,8,607
1,1,19,78.73,7,567
0,0,18,81.19,8,627
0,0,19,81.452,5,517
0,1,19,81.38,8,607
0,1,19,80.38,6,533
0,1,19,81.71,7,577
1,1,19,77.6,7,593
0,1,18,80,7,560
0,1,19,79.22,7,560
0,1,18,79.19,6,527
0,1,19,76.47,5,517
0,1,18,89.357,8,633
0,1,18,77.11,6,520
0,1,19,85.261,5,517
0,1,19,76.76,7,563
1,1,19,74.72,7,563
0,1,19,77.25,6,537
0,0,18,88.785,8,650
0,0,19,80.3,7,557
0,1,18,79.54,7,583
0,1,18,78.23,7,593
0,1,19,78.52,7,557
0,1,18,75.69,7,580
0,1,19,79.83,7,557
0,1,19,84.07,7,577
0,1,18,78.66,7,567
0,1,19,93.595,8,613
0,1,18,77.4,6,543
0,0,19,83.119,7,570
1,1,18,77.07,7,597
0,0,18,79.48,7,557
0,0,18,88.095,8,640
0,1,19,82.809,7,577
0,1,18,87.38,5,490
0,1,19,81.78,8,603
1,0,18,85.35,6,527
0,0,19,77.23,8,603
0,1,19,77.78,7,580
0,0,18,92.309,8,630
0,1,18,74.66,6,547
0,1,18,86.685,8,637
0,0,19,91.392,8,623
0,1,18,71.3,7,570
0,1,19,89.25,8,653
0,0,18,94.035,8,627
1,0,19,86.392,8,603
0,1,18,89.321,8,633
0,1,19,77.55,6,540
0,1,18,81.05,7,563
0,1,18,84.619,8,627
0,0,18,94.19,8,650
0,0,18,88.047,7,563
0,0,18,86.452,7,583
0,1,19,86.309,8,613
0,1,19,90.5,5,507
0,0,19,84.404,4,413
1,0,19,84.333,7,577
0,1,19,79.622,7,597
1,0,19,79.195,8,600
0,1,19,76.95,7,580
0,0,18,79.61,5,513
0,0,19,82.11,5,480
0,1,18,90.693,8,643
0,1,17,87.119,5,513
0,1,18,94.857,8,640
0,1,19,87.46,8,613
0,0,18,82.214,7,557
1,0,18,93.571,8,620
0,0,18,92.904,7,573
0,1,18,88.35,7,580
0,0,18,94.357,8,603
0,0,18,89.952,7,573
0,0,18,93.642,8,610
0,1,18,91.551,8,613
0,1,18,91.53,7,563
0,0,18,89.928,7,560
0,1,19,92.071,8,627
0,0,19,97.857,8,657
0,0,18,84.142,7,557
0,1,18,96.306,8,637
0,0,18,87.857,8,653
0,0,18,89.571,8,603
0,0,19,93.595,8,613
0,1,18,82.642,7,553
0,0,18,90.571,8,607
0,1,18,90.88,8,617
0,0,18,96.5,8,647
0,1,18,85.333,8,650
0,0,18,89.952,7,593
0,1,18,87.595,8,630
1,0,17,89.761,8,610
0,1,18,94.642,8,640
0,0,18,88.666,8,607
0,1,18,95.738,8,657
0,1,18,96.632,8,623
0,0,18,93.04,8,637
0,1,18,95.404,8,647
0,1,18,88.404,7,583
1,0,18,91.214,7,553
0,0,18,93.69,8,633
0,0,19,87.904,8,610
0,0,18,83.761,7,580
0,0,18,89.333,7,567
0,1,18,88.38,7,573
0,1,18,86,7,563
0,1,19,92.404,8,643
0,0,18,90.19,7,590
0,0,19,85.857,7,573
0,1,18,85.92,7,587
0,1,18,91.166,8,637
0,1,18,80.6,8,613
0,0,18,90.571,7,583
0,1,18,80.17,8,633
0,0,18,88.595,7,553
0,1,17,80.23,8,607
0,1,18,81.404,7,560
0,1,18,93.095,7,577
0,0,18,94.904,8,607
0,0,18,83.69,6,543
0,1,18,81.73,7,567
0,1,18,93.734,8,613
0,1,18,91.928,6,547
0,1,18,88.785,6,533
0,1,18,92.452,7,580
0,1,18,82.69,6,520
0,1,18,82.023,6,543
0,0,18,94.952,6,533
0,1,18,82.214,7,560
0,1,17,86,7,557
0,1,18,91.464,8,623
0,1,18,76.54,7,560
0,0,17,94.523,5,510
0,0,18,90.142,7,583
0,0,18,79.2,8,617
0,1,19,87.976,8,623
0,0,18,82.14,7,573
0,1,18,92.761,8,603
0,0,18,82.14,7,560
1,0,19,86.214,8,613
0,0,18,91.38,7,597
0,1,18,90.642,7,560
0,0,17,97.233,8,650
0,1,18,81.714,7,560
0,0,18,92.632,7,583
0,0,18,83.547,8,603
0,0,19,88.833,8,607
0,1,18,83.53,5,487
0,0,18,95.333,8,600
0,0,18,83.142,7,553
1,0,18,83.36,7,573
0,1,18,77.547,6,527
0,0,17,88.904,7,553
0,1,18,89.523,7,577
0,0,19,93,7,597
0,0,18,85.785,7,550
0,0,18,87.976,7,577
0,0,19,85.523,6,547
0,0,18,82.47,7,587
0,1,17,80.61,5,487
0,1,18,80.619,5,487
0,0,18,77.95,4,473
0,1,18,88.816,7,597
0,0,18,81.95,6,530
0,1,19,80.14,6,547
1,1,19,79.095,7,560
0,0,18,82.92,7,573
0,0,17,81.73,7,560
0,0,18,81.309,6,530
0,1,18,80.238,5,507
0,1,18,92.428,8,610
0,1,19,76.9,8,613
0,1,18,80.07,7,587
0,0,18,81.4,5,483
0,1,18,88.452,6,540
0,0,18,83.07,4,453
0,0,17,89.19,5,480
0,0,17,91.976,6,540
0,1,18,87.047,8,613
0,1,17,79.38,6,523
0,1,18,77.76,8,653
0,0,18,78.95,5,497
0,0,18,89.904,8,653
0,1,18,94.357,7,573
0,0,17,85.321,6,533
0,0,18,94.714,8,670
0,1,19,81.523,5,503
0,0,19,94.285,8,627
0,1,19,80.78,8,600
0,1,18,99.5,8,670
0,1,18,88.38,7,593
0,0,18,92.476,7,587
0,0,18,93.261,4,453
0,0,18,89.309,7,557
0,1,18,91.928,8,610
0,0,17,90.047,6,527
0,1,18,85.619,8,650
0,0,18,83.5,7,563
0,0,17,89.357,7,550
0,1,18,87,6,543
0,1,18,90.928,7,563
0,1,18,85.238,6,540
0,1,18,87.88,6,533
0,0,17,88.52,7,550
0,1,18,97.8,8,650
0,0,18,95.485,7,570
0,0,18,94.59,7,583
0,0,18,83.9,4,423
0,1,18,97.2,8,610
0,1,18,91.88,7,587
0,1,18,80.19,5,480
0,1,18,81.95,4,470
0,0,18,90.25,7,583
0,1,17,82.33,5,507
0,0,18,97.257,6,523
0,0,18,94.66,6,537
0,1,18,86.12,8,643
0,0,20,93.38,7,580
0,1,19,71.224,5,513
0,1,18,82.928,5,507
0,0,18,81.023,5,497
0,0,19,80.21,7,553
0,0,19,82.657,6,530
0,0,18,78.65,6,537
0,1,18,97.619,8,600
0,1,18,93.38,8,610
0,1,18,93.642,7,573
0,1,18,85.142,7,557
0,1,19,80.25,5,510
0,0,19,93.619,6,530
0,0,19,96.07,6,547
0,0,18,96.928,8,653
0,1,17,98.642,8,633
0,1,18,90.761,7,550
0,1,18,91.047,8,630
0,1,18,92.714,6,537
0,0,18,82.619,7,557
0,0,18,89.023,5,510
0,1,18,89.452,6,523
0,0,18,97.952,7,583
0,0,18,90.642,6,543
0,1,18,93,8,613
0,0,19,76.21,6,543
0,0,18,90.904,6,540
0,1,19,93.904,7,590
0,0,18,83.833,7,567
0,0,18,91.658,7,550
0,1,18,87.809,8,633
0,1,18,88.83,8,600
0,0,19,95.357,8,633
0,0,19,82.64,8,600
0,1,19,76.12,7,570
1,1,19,83.04,4,470
0,1,18,89,7,593
0,1,17,83.261,7,587
0,0,18,95.952,7,570
1,1,18,84.857,7,583
0,1,19,79.78,5,480
0,0,18,92.142,7,550
0,0,17,94.69,6,540
0,0,18,93.142,5,500
0,1,18,81.11,5,480
0,0,18,93.928,8,613
0,1,18,94.224,8,640
0,1,18,91.952,7,550
0,1,21,83.354,8,630
0,0,19,87.619,7,580
0,1,18,80.69,7,587
0,1,18,80.261,6,540
0,0,20,88.023,7,577
0,0,18,78.87,5,483
0,1,17,78.19,7,550
0,0,18,76.61,7,557
0,0,18,77.11,7,563
0,1,18,91.023,7,573
0,0,19,85.372,7,593
0,0,18,83.33,8,603
0,0,18,82.238,8,623
0,0,20,91.071,8,623
0,1,18,81.09,8,630
0,0,18,96.023,7,593
0,1,18,92.952,7,580
0,1,18,92.785,7,587
0,1,19,84.5,7,583
0,0,19,77.66,6,537
0,0,19,77.21,7,560
0,1,18,86.857,6,547
0,0,18,84.071,6,537
0,1,19,75.977,5,510
0,1,18,88.904,8,620
0,0,18,89.07,8,673
0,1,18,93.047,8,603
0,0,19,91.309,8,603
0,0,19,88.857,7,550
0,1,18,95.547,8,627
0,1,18,88.761,7,597
0,1,18,86.023,7,560
0,0,18,92.857,8,617
0,1,18,88.023,8,667
0,1,18,86.595,7,597
0,1,18,90.666,8,627
0,0,18,90.166,7,560
0,0,19,86.214,7,560
0,0,18,91.758,8,607
0,1,18,91.367,7,580
1,1,18,87.71,8,637
0,1,18,91.5,7,583
0,0,19,90.224,8,663
0,0,19,94.357,8,620
0,0,19,94.5,7,593
0,1,18,98.547,8,623
0,0,19,87.809,7,557
0,1,18,89.809,6,547
0,1,18,91.619,8,607
0,1,18,95.142,8,630
0,1,18,83.904,7,587
0,1,18,82.48,7,557
0,0,19,88.071,8,600
0,1,18,89.928,7,587
0,0,18,86.76,7,553
0,1,18,93.38,7,583
0,1,18,83.738,8,617
0,0,19,93.095,8,650
0,1,18,93.857,8,647
0,0,18,93.02,8,627
0,0,18,94.261,8,643
0,1,18,85.19,7,597
0,0,18,91.071,7,573
1,0,18,88.26,7,563
0,1,18,92.673,8,603
0,0,18,97.928,8,663
0,1,18,92.261,8,623
0,1,19,89.119,8,633
0,1,18,89.309,7,590
0,1,18,79.809,6,543
0,1,19,94.489,8,610
0,0,18,92.285,7,560
0,1,18,89.755,8,603
0,1,18,87.571,8,620
0,1,18,98.387,8,650
0,0,18,82.476,6,540
0,1,19,85.809,8,610
0,0,18,91.785,8,603
0,1,18,93.326,8,653
0,0,18,94.904,7,553
0,1,18,91.214,7,593
0,0,18,97.071,8,657
0,0,18,86.238,7,577
0,0,19,85.69,8,603
0,0,18,89.357,7,567
0,1,18,90.142,8,650
0,1,18,87.595,6,547
0,0,18,94.357,7,570
0,1,18,85.952,8,600
0,1,19,80.42,6,547
0,1,19,93.591,8,640
0,0,19,92.523,7,553
0,1,18,89.928,7,553
0,0,19,91.102,8,637
0,0,19,91.785,7,583
0,0,18,85.61,5,513
0,0,19,87.928,7,563
0,0,18,88.023,6,540
0,0,18,87.952,7,553
0,0,18,95.081,8,660
0,1,18,81.738,6,523
0,0,18,84.47,6,537
0,0,18,91.404,8,653
0,1,18,78.309,6,543
0,0,17,84.16,7,567
0,0,17,81.357,7,597
0,0,18,91.761,8,630
0,0,18,89.476,6,547
0,1,19,83.976,7,570
0,0,17,89.69,8,610
0,0,18,92.761,8,613
0,1,18,83.45,7,567
0,1,19,86.119,8,630
0,0,18,91.619,7,593
0,0,18,87.387,7,587
0,0,19,89.571,7,567
0,0,19,81.07,8,627
0,1,19,82.66,7,550
0,0,18,97.642,8,607
0,0,19,89.738,7,590
0,1,18,94.469,8,643
0,0,18,91.547,7,560
0,1,18,88.38,7,593
0,0,18,86.261,7,577
0,1,18,77.5,7,563
0,0,17,93.979,8,633
0,0,18,90.452,8,603
0,1,19,76.58,8,600
0,1,18,80.33,6,543
0,0,19,80.8,5,500
0,1,18,86.214,7,583
0,1,18,87.666,7,560
0,0,18,87.261,7,590
0,1,17,80.619,7,560
0,1,18,84.571,7,577
0,1,18,79.17,8,623
0,1,19,80.64,7,583
0,1,18,87.357,7,570
0,1,18,86,8,603
0,0,18,89.928,7,560
0,1,19,81.69,7,557
0,0,18,84.261,7,587
0,1,18,80.904,7,553
0,1,18,92.761,7,573
0,0,18,87.183,7,560
0,0,19,85.166,7,560
0,0,17,85.595,7,573
0,0,18,84.69,6,537
0,0,18,85.809,4,453
0,0,19,76.3,6,540
0,1,19,80.04,8,620
0,1,18,85.904,7,583
1,1,18,81.214,7,580
0,1,18,81.38,7,577
0,1,19,86.69,7,550
0,1,19,90.309,7,587
0,1,17,89.809,8,630
0,0,18,92.428,6,543
0,0,19,92.309,7,577
0,1,18,87.523,7,583
0,1,18,76.73,6,540
0,0,19,78.66,7,553
0,0,19,81.71,6,543
0,1,18,81.07,7,577
0,0,18,89.809,7,567
0,1,18,80.26,8,600
0,0,19,91.642,7,593
0,1,19,78.38,7,570
0,0,18,80.9,6,533
0,0,18,85.952,8,607
0,1,20,76.97,8,630
0,1,18,80.9,7,553
0,1,18,83.23,7,593
0,1,18,81.166,6,547
0,0,18,88.88,7,590
0,0,18,79.45,7,560
0,1,18,83.833,7,573
0,0,18,83.428,7,597
0,1,19,90.023,7,597
0,1,18,85.214,6,543
0,1,18,80.64,6,533
0,0,18,86,7,573
1,1,19,79.6,7,577
0,1,18,76.8,6,523
0,1,18,86.666,6,533
0,1,18,88.285,6,540
0,1,18,79.23,6,520
0,0,18,88.261,6,540
0,1,17,81.214,7,570
0,0,18,77.38,8,607
0,0,18,81.071,6,537
0,0,18,95.306,7,577
0,1,18,80.5,7,577
0,0,19,79.52,7,593
0,0,18,84.38,4,470
0,0,18,81.47,6,547
0,0,19,92.02,7,593
0,1,18,79.75,7,553
0,0,18,77.15,5,483
0,1,18,80.476,7,597
0,0,18,86.95,7,597
0,1,18,77.404,7,553
0,0,18,90.952,7,573
0,0,18,85.59,6,537
0,0,18,89.95,7,550
0,1,18,79.976,7,553
0,1,18,84.738,6,537
0,0,18,80.19,5,487
0,1,17,96.857,8,620
0,1,19,82,6,527
0,1,19,85.761,8,600
0,0,18,87.785,6,523
0,1,18,82.738,7,557
0,1,18,84,8,607
0,0,18,85.952,7,567
0,1,17,91.642,6,537
0,1,18,86.88,7,560
0,0,18,87.261,7,593
0,0,18,79.714,6,537
0,1,18,85.428,7,567
0,0,19,84.4,7,570
0,1,18,96.142,8,620
0,0,18,78.83,6,530
0,1,18,81.11,6,537
0,0,18,84.047,7,557
0,0,18,82.54,7,573
0,0,18,76.71,6,537
0,0,18,80.047,7,583
0,0,17,89.119,7,580
0,1,18,84.071,6,540
0,0,18,95.428,8,627
0,1,18,78.59,7,587
0,0,17,79.33,6,547
0,0,18,79.976,4,450
0,1,18,87.833,8,603
0,1,18,79.89,8,600
1,1,19,79.29,7,567
0,0,19,76,7,570
1,0,18,93,8,603
0,0,17,76.92,7,557
0,0,18,76.02,4,437
0,1,17,80.628,6,547
0,1,18,84.89,7,590
0,0,18,86.54,7,557
0,1,19,74.448,6,527
0,1,18,89.857,7,593
0,1,18,93.166,7,590
0,1,18,92.166,7,593
